"account_id","account_name","industry","country","signup_date","referral_source","plan_tier","seats","is_trial","churn_flag","total_mrr","total_arr","active_subs","total_usage_events","avg_daily_usage","total_errors","unique_features","usage_velocity","ticket_volume","avg_res_time_hrs","high_priority_count","churn_date","is_churned"
"A-0cc442","Company_198","EdTech","US","2024-07-18","organic","Basic",45,"False","False",61935,743220,13,77,9.93506493506493,41,34,0.97,3,37,1,"2024-10-06",1
"A-c608c8","Company_199","DevTools","DE","2023-04-27","ads","Pro",3,"False","True",9514,114168,8,43,10.3488372093023,27,29,1,2,59,0,"2024-06-04",1
"A-3be56b","Company_200","HealthTech","IN","2023-10-26","event","Pro",3,"False","True",17040,204480,12,55,9.6,33,28,0.925233644859813,4,40.25,0,"2024-06-20",1
"A-3be56b","Company_200","HealthTech","IN","2023-10-26","event","Pro",3,"False","True",17040,204480,12,55,9.6,33,28,0.925233644859813,4,40.25,0,"2024-01-10",1
"A-354f12","Company_201","FinTech","US","2024-04-28","ads","Pro",1,"True","False",8889,106668,4,15,10.5333333333333,3,14,0.869565217391304,2,56.5,0,"2024-09-19",1
"A-68f37c","Company_202","HealthTech","US","2023-07-15","ads","Basic",4,"False","False",32270,387240,12,65,9.6,40,30,1.04395604395604,5,20.2,2,"2024-02-08",1
"A-68f37c","Company_202","HealthTech","US","2023-07-15","ads","Basic",4,"False","False",32270,387240,12,65,9.6,40,30,1.04395604395604,5,20.2,2,"2024-05-15",1
"A-68f37c","Company_202","HealthTech","US","2023-07-15","ads","Basic",4,"False","False",32270,387240,12,65,9.6,40,30,1.04395604395604,5,20.2,2,"2024-12-18",1
"A-68f37c","Company_202","HealthTech","US","2023-07-15","ads","Basic",4,"False","False",32270,387240,12,65,9.6,40,30,1.04395604395604,5,20.2,2,"2024-06-29",1
"A-aa9511","Company_203","DevTools","US","2023-10-10","other","Pro",23,"True","False",60970,731640,15,65,9.61538461538461,35,33,0.792452830188679,2,56.5,2,"2023-10-17",1
"A-af0cd2","Company_204","Cybersecurity","IN","2023-01-03","other","Enterprise",19,"True","False",6460,77520,11,70,9.81428571428571,33,31,0.849056603773585,3,54.3333333333333,1,"2023-10-26",1
"A-bd4513","Company_205","DevTools","AU","2024-11-06","event","Enterprise",50,"True","False",52204,626448,12,51,9.94117647058824,34,28,0.969072164948454,3,42,1,"2024-12-07",1
"A-bd4513","Company_205","DevTools","AU","2024-11-06","event","Enterprise",50,"True","False",52204,626448,12,51,9.94117647058824,34,28,0.969072164948454,3,42,1,"2024-12-09",1
"A-c222ab","Company_206","Cybersecurity","US","2024-05-10","other","Pro",32,"False","True",18656,223872,7,45,9.66666666666667,33,27,0.905660377358491,4,39,2,"2024-06-14",1
"A-c222ab","Company_206","Cybersecurity","US","2024-05-10","other","Pro",32,"False","True",18656,223872,7,45,9.66666666666667,33,27,0.905660377358491,4,39,2,"2024-06-10",1
"A-c222ab","Company_206","Cybersecurity","US","2024-05-10","other","Pro",32,"False","True",18656,223872,7,45,9.66666666666667,33,27,0.905660377358491,4,39,2,"2024-10-05",1
"A-34d880","Company_207","Cybersecurity","AU","2024-04-11","ads","Enterprise",4,"False","False",20964,251568,9,47,10.0851063829787,40,29,0.933962264150943,5,52.2,1,"2024-12-20",1
"A-508199","Company_208","FinTech","AU","2024-01-28","event","Basic",19,"False","False",8436,101232,5,24,9.625,15,16,1.38095238095238,3,50.6666666666667,1,NA,0
"A-f03140","Company_209","DevTools","IN","2023-11-22","event","Pro",27,"True","False",21075,252900,10,57,10.4385964912281,22,32,1.18627450980392,7,36,3,"2024-10-03",1
"A-410e86","Company_210","FinTech","US","2024-11-10","organic","Basic",24,"False","False",15960,191520,7,30,9.73333333333333,21,22,0.952380952380952,5,42.6,1,NA,0
"A-fa2041","Company_211","HealthTech","US","2024-05-29","organic","Pro",15,"True","False",20915,250980,12,61,9.04918032786885,34,34,1.17045454545455,1,16,0,"2024-07-13",1
"A-de58ca","Company_212","HealthTech","DE","2023-04-13","organic","Enterprise",15,"False","False",23905,286860,11,49,10.3061224489796,33,28,0.75,5,30.6,1,NA,0
"A-05d3b3","Company_213","DevTools","AU","2023-05-28","ads","Basic",9,"True","False",12610,151320,13,64,10.03125,22,32,1.03225806451613,6,31.5,3,"2024-03-12",1
"A-05d3b3","Company_213","DevTools","AU","2023-05-28","ads","Basic",9,"True","False",12610,151320,13,64,10.03125,22,32,1.03225806451613,6,31.5,3,"2024-09-09",1
"A-249769","Company_214","Cybersecurity","US","2024-04-25","event","Enterprise",4,"False","True",15717,188604,13,68,9.97058823529412,30,31,0.839285714285714,2,39.5,1,"2024-12-16",1
"A-249769","Company_214","Cybersecurity","US","2024-04-25","event","Enterprise",4,"False","True",15717,188604,13,68,9.97058823529412,30,31,0.839285714285714,2,39.5,1,"2024-06-12",1
"A-e43bf7","Company_215","Cybersecurity","AU","2023-03-24","other","Pro",44,"False","False",46666,559992,7,40,9.275,35,26,1.01980198019802,5,27.4,2,"2023-06-24",1
"A-eb2fdc","Company_216","DevTools","AU","2023-11-21","organic","Enterprise",31,"False","True",31968,383616,12,54,10.1296296296296,17,29,1.06481481481481,5,33.6,0,"2024-05-26",1
"A-e1462e","Company_217","FinTech","UK","2023-03-12","partner","Basic",15,"False","False",12030,144360,7,35,9.91428571428571,22,26,0.836363636363636,2,39.5,2,"2024-12-05",1
"A-e1462e","Company_217","FinTech","UK","2023-03-12","partner","Basic",15,"False","False",12030,144360,7,35,9.91428571428571,22,26,0.836363636363636,2,39.5,2,"2023-10-05",1
"A-cab532","Company_218","DevTools","FR","2023-04-03","organic","Pro",11,"True","False",20088,241056,15,101,9.95049504950495,47,38,0.791666666666667,1,32,0,"2024-07-10",1
"A-9123ac","Company_219","Cybersecurity","DE","2023-06-20","organic","Pro",9,"False","False",14751,177012,7,37,10.4324324324324,24,28,1.06730769230769,6,38.8333333333333,3,"2024-10-23",1
"A-9123ac","Company_219","Cybersecurity","DE","2023-06-20","organic","Pro",9,"False","False",14751,177012,7,37,10.4324324324324,24,28,1.06730769230769,6,38.8333333333333,3,"2024-04-05",1
"A-6e08f3","Company_220","Cybersecurity","US","2023-02-27","event","Basic",8,"False","False",18190,218280,10,50,9.84,21,28,1.24444444444444,2,36.5,1,"2024-02-10",1
"A-d922bf","Company_221","HealthTech","US","2023-09-08","ads","Basic",5,"True","True",17114,205368,7,41,10.219512195122,19,24,0.87,7,39.1428571428571,2,"2024-12-06",1
"A-8ed5dd","Company_222","EdTech","UK","2023-06-29","event","Enterprise",5,"False","True",11956,143472,12,55,9.90909090909091,45,29,0.837837837837838,6,29,4,"2024-10-30",1
"A-8ed5dd","Company_222","EdTech","UK","2023-06-29","event","Enterprise",5,"False","True",11956,143472,12,55,9.90909090909091,45,29,0.837837837837838,6,29,4,"2024-11-02",1
"A-7c6b6b","Company_223","FinTech","US","2024-11-30","other","Basic",6,"False","False",4818,57816,7,35,8.88571428571429,24,22,1.02469135802469,5,52.2,2,"2024-12-09",1
"A-3c1a3f","Company_224","DevTools","UK","2023-08-26","event","Pro",1,"False","False",14909,178908,12,51,9.74509803921569,22,31,1.1747572815534,4,33.25,1,NA,0
"A-b48f73","Company_225","EdTech","AU","2024-11-13","event","Pro",80,"True","False",28320,339840,7,44,9.36363636363636,23,24,0.956989247311828,3,28.6666666666667,2,NA,0
"A-76fa4d","Company_226","HealthTech","US","2024-11-24","event","Pro",69,"False","False",61686,740232,7,36,9.91666666666667,21,21,1.01052631578947,5,33.4,3,"2024-11-26",1
"A-76fa4d","Company_226","HealthTech","US","2024-11-24","event","Pro",69,"False","False",61686,740232,7,36,9.91666666666667,21,21,1.01052631578947,5,33.4,3,"2024-12-03",1
"A-b2af2e","Company_227","Cybersecurity","UK","2024-08-24","event","Enterprise",5,"False","False",3112,37344,4,18,9.66666666666667,11,14,1.07446808510638,2,39.5,0,"2024-11-14",1
"A-9bfc9f","Company_228","DevTools","CA","2023-09-14","ads","Pro",53,"False","False",15342,184104,9,37,10.1621621621622,18,23,0.895238095238095,6,35.3333333333333,3,NA,0
"A-4ae22a","Company_229","EdTech","US","2024-05-09","other","Pro",6,"False","True",9432,113184,7,35,10.5428571428571,31,24,1.29347826086957,3,14.3333333333333,1,"2024-07-20",1
"A-fda07f","Company_230","Cybersecurity","FR","2024-08-11","partner","Basic",7,"False","False",28418,341016,12,65,10.4769230769231,39,31,1.31818181818182,5,17.8,3,"2024-09-13",1
"A-de24d5","Company_231","DevTools","US","2024-11-05","other","Enterprise",5,"True","False",21327,255924,13,53,10.1320754716981,28,29,1.28235294117647,7,43.1428571428571,3,NA,0
"A-977ca0","Company_232","HealthTech","IN","2023-02-20","partner","Basic",6,"False","True",30055,360660,16,85,10.5058823529412,46,38,1.38271604938272,3,64,2,NA,0
"A-ab438f","Company_233","Cybersecurity","US","2024-09-13","ads","Enterprise",13,"False","True",16358,196296,8,36,10.25,12,25,1.03,2,33.5,2,"2024-12-02",1
"A-e89151","Company_234","FinTech","UK","2023-09-14","organic","Pro",8,"True","True",21734,260808,9,58,10.3620689655172,29,30,1.02061855670103,2,41.5,0,NA,0
"A-40906c","Company_235","EdTech","US","2024-03-27","ads","Basic",92,"False","False",64400,772800,12,63,10.8730158730159,32,32,0.91869918699187,5,29.2,1,NA,0
"A-81edc3","Company_236","Cybersecurity","IN","2023-10-30","ads","Basic",5,"False","False",17524,210288,12,74,10.3378378378378,41,33,1.32352941176471,3,52.6666666666667,3,"2024-09-21",1
"A-81edc3","Company_236","Cybersecurity","IN","2023-10-30","ads","Basic",5,"False","False",17524,210288,12,74,10.3378378378378,41,33,1.32352941176471,3,52.6666666666667,3,"2024-12-16",1
"A-81edc3","Company_236","Cybersecurity","IN","2023-10-30","ads","Basic",5,"False","False",17524,210288,12,74,10.3378378378378,41,33,1.32352941176471,3,52.6666666666667,3,"2024-03-03",1
"A-328bd0","Company_237","HealthTech","AU","2023-05-16","partner","Enterprise",18,"False","False",15979,191748,13,61,9.31147540983607,49,30,0.775700934579439,5,46,2,NA,0
"A-b3fe05","Company_238","Cybersecurity","CA","2024-05-28","partner","Pro",8,"False","False",24494,293928,9,43,10.1860465116279,18,29,0.96039603960396,4,48.25,4,NA,0
"A-09540c","Company_239","Cybersecurity","CA","2023-10-30","event","Basic",67,"True","False",23718,284616,6,28,10.6071428571429,16,20,1,2,28,1,"2024-03-05",1
"A-e693b6","Company_240","FinTech","AU","2023-05-25","event","Enterprise",55,"False","True",34155,409860,12,61,11.1639344262295,25,31,0.795081967213115,1,1,1,"2024-10-10",1
"A-2446e3","Company_241","EdTech","IN","2024-01-10","organic","Pro",27,"False","False",24138,289656,7,48,10.3333333333333,32,28,1.35106382978723,3,28.6666666666667,1,"2024-07-29",1
"A-2446e3","Company_241","EdTech","IN","2024-01-10","organic","Pro",27,"False","False",24138,289656,7,48,10.3333333333333,32,28,1.35106382978723,3,28.6666666666667,1,"2024-07-20",1
"A-241e75","Company_242","EdTech","US","2024-07-03","partner","Enterprise",3,"False","False",3594,43128,5,28,9.5,20,17,1.02105263157895,4,31.5,1,"2024-10-11",1
"A-241e75","Company_242","EdTech","US","2024-07-03","partner","Enterprise",3,"False","False",3594,43128,5,28,9.5,20,17,1.02105263157895,4,31.5,1,"2024-12-19",1
"A-922109","Company_243","Cybersecurity","US","2024-01-26","ads","Pro",3,"False","False",14118,169416,13,79,10.3670886075949,34,35,0.921052631578947,3,25.3333333333333,1,"2024-08-03",1
"A-922109","Company_243","Cybersecurity","US","2024-01-26","ads","Pro",3,"False","False",14118,169416,13,79,10.3670886075949,34,35,0.921052631578947,3,25.3333333333333,1,"2024-12-17",1
"A-ff3c73","Company_244","HealthTech","AU","2023-01-26","other","Pro",21,"False","False",4335,52020,9,40,10.2,23,29,0.990291262135922,2,35.5,1,"2023-12-09",1
"A-ff3c73","Company_244","HealthTech","AU","2023-01-26","other","Pro",21,"False","False",4335,52020,9,40,10.2,23,29,0.990291262135922,2,35.5,1,"2024-05-09",1
"A-8b0451","Company_245","FinTech","UK","2024-09-16","event","Enterprise",41,"False","False",31709,380508,10,60,10.1,45,32,0.939393939393939,7,26.5714285714286,5,"2024-12-29",1
"A-331424","Company_246","DevTools","US","2023-11-06","organic","Basic",11,"False","False",6776,81312,6,20,10.7,9,17,0.954545454545455,2,24.5,0,"2024-02-21",1
"A-51ec1b","Company_247","DevTools","US","2023-11-08","ads","Enterprise",7,"False","False",11087,133044,6,28,10.1071428571429,12,19,1.00990099009901,3,52.3333333333333,1,"2023-12-09",1
"A-bcf664","Company_248","DevTools","US","2023-05-19","other","Pro",5,"False","False",13728,164736,13,56,10.2678571428571,28,31,0.899082568807339,5,36,4,"2024-08-08",1
"A-bcf664","Company_248","DevTools","US","2023-05-19","other","Pro",5,"False","False",13728,164736,13,56,10.2678571428571,28,31,0.899082568807339,5,36,4,"2024-08-17",1
"A-bcf664","Company_248","DevTools","US","2023-05-19","other","Pro",5,"False","False",13728,164736,13,56,10.2678571428571,28,31,0.899082568807339,5,36,4,"2024-10-04",1
"A-90a8c8","Company_249","FinTech","AU","2024-08-24","organic","Pro",15,"False","False",26514,318168,7,41,9.85365853658537,20,23,1.01980198019802,4,45,2,"2024-08-29",1
"A-86cdb4","Company_250","DevTools","DE","2024-09-22","partner","Basic",2,"False","False",3551,42612,9,49,10.0408163265306,24,27,1.11340206185567,5,26.4,4,NA,0
"A-4bfa33","Company_251","Cybersecurity","US","2024-12-07","event","Basic",8,"True","False",5606,67272,7,36,9.13888888888889,17,23,1.16666666666667,4,16.5,3,"2024-12-28",1
"A-4bfa33","Company_251","Cybersecurity","US","2024-12-07","event","Basic",8,"True","False",5606,67272,7,36,9.13888888888889,17,23,1.16666666666667,4,16.5,3,"2024-12-08",1
"A-4bfa33","Company_251","Cybersecurity","US","2024-12-07","event","Basic",8,"True","False",5606,67272,7,36,9.13888888888889,17,23,1.16666666666667,4,16.5,3,"2024-12-21",1
"A-dbc825","Company_252","EdTech","FR","2024-01-07","partner","Enterprise",19,"False","False",42404,508848,16,72,10.1388888888889,58,34,0.897435897435897,6,49.5,3,"2024-01-14",1
"A-dbc825","Company_252","EdTech","FR","2024-01-07","partner","Enterprise",19,"False","False",42404,508848,16,72,10.1388888888889,58,34,0.897435897435897,6,49.5,3,"2024-02-03",1
"A-c70870","Company_253","Cybersecurity","US","2024-10-22","partner","Basic",31,"False","False",39614,475368,7,34,9.82352941176471,18,23,0.99,5,35.6,1,"2024-12-13",1
"A-7c4956","Company_254","DevTools","US","2023-05-06","ads","Enterprise",5,"False","True",3409,40908,8,45,10.5555555555556,40,27,1.04761904761905,3,13.6666666666667,2,NA,0
"A-0651a4","Company_255","HealthTech","FR","2024-10-16","organic","Pro",16,"False","False",44564,534768,15,69,10.2173913043478,37,34,1.29473684210526,4,29.25,4,"2024-12-25",1
"A-0651a4","Company_255","HealthTech","FR","2024-10-16","organic","Pro",16,"False","False",44564,534768,15,69,10.2173913043478,37,34,1.29473684210526,4,29.25,4,"2024-11-22",1
"A-3ce5b8","Company_256","FinTech","IN","2023-09-07","ads","Basic",8,"False","True",16650,199800,9,50,10.18,29,29,0.88,10,42.5,6,"2024-09-18",1
"A-bd4708","Company_257","FinTech","US","2024-07-21","ads","Pro",37,"True","False",38975,467700,13,64,10.203125,30,33,0.99009900990099,4,24,2,NA,0
"A-993085","Company_258","HealthTech","US","2023-06-01","ads","Basic",31,"True","False",48456,581472,15,70,9.5,50,33,0.765765765765766,4,46.5,1,"2024-01-21",1
"A-993085","Company_258","HealthTech","US","2023-06-01","ads","Basic",31,"True","False",48456,581472,15,70,9.5,50,33,0.765765765765766,4,46.5,1,"2023-09-20",1
"A-92a3af","Company_259","Cybersecurity","IN","2024-07-07","organic","Enterprise",25,"False","False",34538,414456,11,67,10.6567164179104,55,35,0.870689655172414,4,57.5,1,NA,0
"A-151c9a","Company_260","FinTech","US","2023-01-27","ads","Enterprise",23,"False","False",14250,171000,5,34,10.7647058823529,14,28,0.990825688073395,2,31,1,"2023-11-04",1
"A-474ad4","Company_261","EdTech","US","2023-11-28","organic","Basic",8,"False","False",12125,145500,15,64,9.453125,45,34,0.794642857142857,3,33,1,NA,0
"A-4ef964","Company_262","HealthTech","US","2024-03-07","organic","Pro",17,"False","False",14279,171348,9,49,9.93877551020408,33,31,1.11881188118812,3,42.6666666666667,1,"2024-06-19",1
"A-fd9422","Company_263","Cybersecurity","US","2024-04-04","organic","Pro",58,"False","False",28130,337560,9,44,10.3636363636364,21,27,0.9,6,44.3333333333333,3,NA,0
"A-0baac2","Company_264","FinTech","DE","2024-05-30","organic","Enterprise",14,"False","True",18500,222000,6,21,9.61904761904762,9,19,0.878787878787879,6,43.5,4,"2024-12-24",1
"A-0baac2","Company_264","FinTech","DE","2024-05-30","organic","Enterprise",14,"False","True",18500,222000,6,21,9.61904761904762,9,19,0.878787878787879,6,43.5,4,"2024-10-18",1
"A-0baac2","Company_264","FinTech","DE","2024-05-30","organic","Enterprise",14,"False","True",18500,222000,6,21,9.61904761904762,9,19,0.878787878787879,6,43.5,4,"2024-07-15",1
"A-0baac2","Company_264","FinTech","DE","2024-05-30","organic","Enterprise",14,"False","True",18500,222000,6,21,9.61904761904762,9,19,0.878787878787879,6,43.5,4,"2024-09-30",1
"A-bb1486","Company_265","HealthTech","US","2024-11-05","organic","Basic",41,"False","False",16307,195684,8,42,9.64285714285714,36,24,1.04545454545455,3,11,2,"2024-11-21",1
"A-bb1486","Company_265","HealthTech","US","2024-11-05","organic","Basic",41,"False","False",16307,195684,8,42,9.64285714285714,36,24,1.04545454545455,3,11,2,"2024-11-23",1
"A-560d27","Company_266","DevTools","US","2024-05-05","organic","Pro",23,"False","False",41641,499692,12,59,9.94915254237288,38,27,0.822429906542056,4,30.75,0,NA,0
"A-0b0d6d","Company_267","DevTools","US","2024-12-30","organic","Pro",3,"False","False",33491,401892,13,62,9.38709677419355,48,32,0.96078431372549,5,31.4,3,"2024-12-31",1
"A-2789e3","Company_268","FinTech","US","2024-09-14","partner","Enterprise",11,"False","False",24489,293868,12,65,10.4615384615385,45,33,1.18627450980392,4,47.25,0,NA,0
"A-b07346","Company_269","HealthTech","US","2024-10-10","partner","Pro",51,"False","True",31416,376992,5,33,9.87878787878788,22,23,0.979381443298969,3,42.3333333333333,2,"2024-11-12",1
"A-902ef7","Company_270","HealthTech","US","2024-09-03","other","Enterprise",83,"False","True",44322,531864,8,40,10.35,24,31,1.06060606060606,2,48.5,2,"2024-09-26",1
"A-20736a","Company_271","EdTech","IN","2024-03-16","organic","Enterprise",50,"False","False",40525,486300,7,42,10.2380952380952,22,22,0.847619047619048,4,42.25,3,"2024-03-19",1
"A-e4bf56","Company_272","HealthTech","IN","2024-10-28","ads","Pro",17,"False","True",18926,227112,7,33,10.2727272727273,10,25,0.781818181818182,8,29.125,6,NA,0
"A-cea1f0","Company_273","FinTech","US","2024-04-07","event","Pro",8,"False","True",12244,146928,10,56,10.4642857142857,28,28,0.929824561403509,5,42.2,3,NA,0
"A-ef84cf","Company_274","EdTech","US","2024-03-01","partner","Enterprise",8,"False","False",7507,90084,5,28,11.0357142857143,11,21,1,5,34.8,2,"2024-11-20",1
"A-ef84cf","Company_274","EdTech","US","2024-03-01","partner","Enterprise",8,"False","False",7507,90084,5,28,11.0357142857143,11,21,1,5,34.8,2,"2024-08-14",1
"A-ef84cf","Company_274","EdTech","US","2024-03-01","partner","Enterprise",8,"False","False",7507,90084,5,28,11.0357142857143,11,21,1,5,34.8,2,"2024-09-28",1
"A-d49cc5","Company_275","Cybersecurity","FR","2023-09-19","event","Basic",50,"False","False",13325,159900,8,41,10.6341463414634,34,27,1.17,4,32,2,"2024-04-12",1
"A-67be94","Company_276","EdTech","US","2023-04-04","organic","Enterprise",26,"False","False",21930,263160,7,42,9.90476190476191,17,26,0.867924528301887,5,38.6,5,"2024-06-30",1
"A-67be94","Company_276","EdTech","US","2023-04-04","organic","Enterprise",26,"False","False",21930,263160,7,42,9.90476190476191,17,26,0.867924528301887,5,38.6,5,"2024-05-28",1
"A-4e960a","Company_277","FinTech","US","2024-01-17","other","Enterprise",12,"True","True",23942,287304,12,49,10.4489795918367,21,29,1.06730769230769,6,29.1666666666667,3,NA,0
"A-c37cab","Company_278","Cybersecurity","UK","2024-07-29","event","Pro",13,"False","False",29433,353196,12,70,10.1142857142857,40,32,0.930693069306931,4,33,2,"2024-10-27",1
"A-c37cab","Company_278","Cybersecurity","UK","2024-07-29","event","Pro",13,"False","False",29433,353196,12,70,10.1142857142857,40,32,0.930693069306931,4,33,2,"2024-11-16",1
"A-533452","Company_279","DevTools","AU","2024-11-12","organic","Pro",9,"False","False",20664,247968,11,63,9.44444444444444,44,32,0.977011494252874,4,32.75,2,"2024-11-19",1
"A-533452","Company_279","DevTools","AU","2024-11-12","organic","Pro",9,"False","False",20664,247968,11,63,9.44444444444444,44,32,0.977011494252874,4,32.75,2,"2024-12-01",1
"A-533452","Company_279","DevTools","AU","2024-11-12","organic","Pro",9,"False","False",20664,247968,11,63,9.44444444444444,44,32,0.977011494252874,4,32.75,2,"2024-11-17",1
"A-533452","Company_279","DevTools","AU","2024-11-12","organic","Pro",9,"False","False",20664,247968,11,63,9.44444444444444,44,32,0.977011494252874,4,32.75,2,"2024-12-16",1
"A-443b7c","Company_280","Cybersecurity","US","2024-09-06","other","Enterprise",1,"False","True",24062,288744,16,63,9.80952380952381,29,28,0.969072164948454,8,29.25,6,NA,0
"A-1f7acb","Company_281","FinTech","UK","2023-08-06","ads","Basic",64,"True","False",46912,562944,8,53,9.62264150943396,47,26,0.96969696969697,7,41.7142857142857,4,NA,0
"A-f51f16","Company_282","HealthTech","US","2023-12-25","partner","Enterprise",1,"False","False",13310,159720,8,37,10.3783783783784,28,25,0.768,4,29.25,3,"2024-12-07",1
"A-f51f16","Company_282","HealthTech","US","2023-12-25","partner","Enterprise",1,"False","False",13310,159720,8,37,10.3783783783784,28,25,0.768,4,29.25,3,"2024-07-07",1
"A-5a3eb9","Company_283","DevTools","CA","2023-08-20","other","Enterprise",18,"True","False",20293,243516,13,69,10.463768115942,34,34,0.87037037037037,3,24,2,"2024-04-28",1
"A-5a3eb9","Company_283","DevTools","CA","2023-08-20","other","Enterprise",18,"True","False",20293,243516,13,69,10.463768115942,34,34,0.87037037037037,3,24,2,"2024-06-12",1
"A-5a3eb9","Company_283","DevTools","CA","2023-08-20","other","Enterprise",18,"True","False",20293,243516,13,69,10.463768115942,34,34,0.87037037037037,3,24,2,"2024-04-14",1
"A-5f2961","Company_284","HealthTech","US","2024-11-22","partner","Basic",4,"False","False",10299,123588,7,36,9.66666666666667,19,22,1.03225806451613,1,53,1,"2024-11-28",1
"A-417d2f","Company_285","Cybersecurity","IN","2023-07-04","partner","Pro",4,"True","False",22933,275196,16,71,10.169014084507,31,37,0.93,6,43.5,4,"2024-12-30",1
"A-e98302","Company_286","EdTech","US","2023-12-26","ads","Enterprise",16,"True","False",12567,150804,6,30,9.1,18,21,0.721153846153846,9,44.4444444444444,5,NA,0
"A-8bde0c","Company_287","DevTools","US","2024-11-04","organic","Basic",12,"False","False",34198,410376,18,80,9.6625,43,34,0.924731182795699,3,25.6666666666667,1,"2024-11-28",1
"A-8bde0c","Company_287","DevTools","US","2024-11-04","organic","Basic",12,"False","False",34198,410376,18,80,9.6625,43,34,0.924731182795699,3,25.6666666666667,1,"2024-12-30",1
"A-bcf87c","Company_288","FinTech","US","2024-06-27","event","Pro",10,"False","True",21770,261240,11,54,9.31481481481481,19,26,0.780701754385965,2,63,0,NA,0
"A-54ecc2","Company_289","Cybersecurity","US","2023-06-11","partner","Enterprise",4,"False","False",16168,194016,11,56,10.8392857142857,39,28,1.14583333333333,5,37.4,2,"2024-09-12",1
"A-54ecc2","Company_289","Cybersecurity","US","2023-06-11","partner","Enterprise",4,"False","False",16168,194016,11,56,10.8392857142857,39,28,1.14583333333333,5,37.4,2,"2024-09-22",1
"A-54ecc2","Company_289","Cybersecurity","US","2023-06-11","partner","Enterprise",4,"False","False",16168,194016,11,56,10.8392857142857,39,28,1.14583333333333,5,37.4,2,"2024-11-23",1
"A-625d0b","Company_290","EdTech","AU","2024-09-02","ads","Basic",9,"False","False",11893,142716,11,54,9.7962962962963,38,32,1.29545454545455,5,48.4,3,NA,0
"A-fce879","Company_291","EdTech","UK","2024-09-24","partner","Pro",10,"True","True",6797,81564,5,27,11.0740740740741,14,25,1.65853658536585,2,28,1,"2024-12-03",1
"A-fce879","Company_291","EdTech","UK","2024-09-24","partner","Pro",10,"True","True",6797,81564,5,27,11.0740740740741,14,25,1.65853658536585,2,28,1,"2024-10-07",1
"A-b07b56","Company_292","DevTools","US","2024-11-08","event","Pro",25,"False","True",16984,203808,15,64,9.890625,39,32,1.32584269662921,4,31.25,4,"2024-12-24",1
"A-6da850","Company_293","FinTech","IN","2023-10-07","organic","Pro",5,"False","False",18559,222708,16,70,10.2,54,30,0.82051282051282,5,49,2,"2024-10-25",1
"A-6da850","Company_293","FinTech","IN","2023-10-07","organic","Pro",5,"False","False",18559,222708,16,70,10.2,54,30,0.82051282051282,5,49,2,"2024-01-15",1
"A-6da850","Company_293","FinTech","IN","2023-10-07","organic","Pro",5,"False","False",18559,222708,16,70,10.2,54,30,0.82051282051282,5,49,2,"2024-09-07",1
"A-342303","Company_294","EdTech","US","2024-03-16","other","Pro",1,"True","False",1695,20340,3,15,9.4,5,12,0.922330097087379,3,29.3333333333333,2,"2024-03-20",1
"A-e7a1e2","Company_295","Cybersecurity","US","2024-06-23","event","Enterprise",3,"False","False",20042,240504,12,68,10.3382352941176,36,36,1.09183673469388,1,45,0,"2024-09-08",1
"A-e7a1e2","Company_295","Cybersecurity","US","2024-06-23","event","Enterprise",3,"False","False",20042,240504,12,68,10.3382352941176,36,36,1.09183673469388,1,45,0,"2024-12-11",1
"A-e7a1e2","Company_295","Cybersecurity","US","2024-06-23","event","Enterprise",3,"False","False",20042,240504,12,68,10.3382352941176,36,36,1.09183673469388,1,45,0,"2024-09-30",1
"A-f1f639","Company_296","EdTech","US","2023-02-26","ads","Basic",2,"False","False",2919,35028,4,14,9.92857142857143,10,12,1,7,20,4,"2024-04-07",1
"A-f1f639","Company_296","EdTech","US","2023-02-26","ads","Basic",2,"False","False",2919,35028,4,14,9.92857142857143,10,12,1,7,20,4,"2023-10-18",1
"A-a865bd","Company_297","Cybersecurity","US","2023-09-19","organic","Pro",38,"False","False",21022,252264,5,24,9.58333333333333,13,19,1.16483516483516,2,31.5,1,"2024-03-18",1
"A-a865bd","Company_297","Cybersecurity","US","2023-09-19","organic","Pro",38,"False","False",21022,252264,5,24,9.58333333333333,13,19,1.16483516483516,2,31.5,1,"2023-11-26",1
"A-4e631b","Company_298","FinTech","US","2024-03-16","other","Enterprise",22,"False","False",24398,292776,11,49,10.2448979591837,29,32,1,2,24.5,1,NA,0
"A-7f6b86","Company_299","HealthTech","US","2023-08-24","partner","Basic",45,"True","True",19402,232824,9,41,10.2439024390244,14,27,0.87962962962963,7,40.4285714285714,6,"2024-07-10",1
"A-8adedc","Company_300","EdTech","US","2024-02-11","event","Basic",4,"True","True",28328,339936,14,61,9.55737704918033,33,32,1.05882352941176,4,49.25,1,NA,0
"A-2edab2","Company_301","HealthTech","US","2023-11-17","event","Enterprise",17,"False","False",11390,136680,10,47,10.3617021276596,26,28,0.933962264150943,4,30,1,"2023-12-21",1
"A-2edab2","Company_301","HealthTech","US","2023-11-17","event","Enterprise",17,"False","False",11390,136680,10,47,10.3617021276596,26,28,0.933962264150943,4,30,1,"2024-06-23",1
"A-149a69","Company_302","DevTools","US","2024-10-17","event","Basic",34,"False","False",8058,96696,3,18,11.5555555555556,9,18,0.959349593495935,8,33.875,5,"2024-12-04",1
